,Lat,Lon,FINAL_SEAMS_ZONE
2791,44.468999999999994,-88.676,ATC
2812,44.468999999999994,-88.676,ATC
2858,44.468999999999994,-88.676,ATC
2790,44.47,-88.589,ATC
2791,44.47,-88.589,ATC
2812,44.47,-88.589,ATC
2858,44.47,-88.589,ATC
2790,44.493,-87.53299999999999,ATC
2792,44.493,-87.53299999999999,ATC
2879,44.493,-87.53299999999999,ATC
2790,44.498999999999995,-87.52799999999999,ATC
2792,44.498999999999995,-87.52799999999999,ATC
2879,44.498999999999995,-87.52799999999999,ATC
2790,44.54600000000001,-88.194,ATC
2791,44.54600000000001,-88.194,ATC
2812,44.54600000000001,-88.194,ATC
2858,44.54600000000001,-88.194,ATC
2790,44.56100000000001,-87.759,ATC
2792,44.56100000000001,-87.759,ATC
2879,44.56100000000001,-87.759,ATC
2790,44.605,-87.58200000000001,ATC
2792,44.605,-87.58200000000001,ATC
2879,44.605,-87.58200000000001,ATC
2790,44.615,-87.726,ATC
2792,44.615,-87.726,ATC
2879,44.615,-87.726,ATC
2790,44.73,-88.177,ATC
2792,44.73,-88.177,ATC
2790,42.556999999999995,-90.571,MEC
2795,42.556999999999995,-90.571,MEC
2797,42.556999999999995,-90.571,MEC
2804,42.556999999999995,-90.571,MEC
2805,42.556999999999995,-90.571,MEC
2823,42.556999999999995,-90.571,MEC
2790,42.621,-90.625,ATC
2795,42.621,-90.625,ATC
2797,42.621,-90.625,ATC
2804,42.621,-90.625,ATC
2805,42.621,-90.625,ATC
2823,42.621,-90.625,ATC
2790,42.703,-89.85700000000001,ATC
2795,42.703,-89.85700000000001,ATC
2804,42.703,-89.85700000000001,ATC
2805,42.703,-89.85700000000001,ATC
2861,42.703,-89.85700000000001,ATC
2862,42.703,-89.85700000000001,ATC
2863,42.703,-89.85700000000001,ATC
2864,42.703,-89.85700000000001,ATC
2790,43.119,-89.81200000000001,ATC
2793,43.119,-89.81200000000001,ATC
2796,43.119,-89.81200000000001,ATC
2800,43.119,-89.81200000000001,ATC
2801,43.119,-89.81200000000001,ATC
2820,43.119,-89.81200000000001,ATC
2821,43.119,-89.81200000000001,ATC
2790,43.141999999999996,-90.641,ATC
2795,43.141999999999996,-90.641,ATC
2797,43.141999999999996,-90.641,ATC
2804,43.141999999999996,-90.641,ATC
2805,43.141999999999996,-90.641,ATC
2823,43.141999999999996,-90.641,ATC
2790,43.143,-89.819,ATC
2793,43.143,-89.819,ATC
2796,43.143,-89.819,ATC
2800,43.143,-89.819,ATC
2801,43.143,-89.819,ATC
2820,43.143,-89.819,ATC
2821,43.143,-89.819,ATC
2790,43.158,-89.816,ATC
2793,43.158,-89.816,ATC
2796,43.158,-89.816,ATC
2800,43.158,-89.816,ATC
2801,43.158,-89.816,ATC
2820,43.158,-89.816,ATC
2821,43.158,-89.816,ATC
2790,43.166000000000004,-89.698,ATC
2793,43.166000000000004,-89.698,ATC
2796,43.166000000000004,-89.698,ATC
2800,43.166000000000004,-89.698,ATC
2801,43.166000000000004,-89.698,ATC
2820,43.166000000000004,-89.698,ATC
2821,43.166000000000004,-89.698,ATC
2790,43.233999999999995,-89.723,ATC
2793,43.233999999999995,-89.723,ATC
2796,43.233999999999995,-89.723,ATC
2800,43.233999999999995,-89.723,ATC
2801,43.233999999999995,-89.723,ATC
2820,43.233999999999995,-89.723,ATC
2821,43.233999999999995,-89.723,ATC
2790,43.271,-89.689,ATC
2793,43.271,-89.689,ATC
2796,43.271,-89.689,ATC
2800,43.271,-89.689,ATC
2801,43.271,-89.689,ATC
2820,43.271,-89.689,ATC
2821,43.271,-89.689,ATC
2790,43.31399999999999,-89.83200000000001,ATC
2793,43.31399999999999,-89.83200000000001,ATC
2798,43.31399999999999,-89.83200000000001,ATC
2839,43.31399999999999,-89.83200000000001,ATC
2840,43.31399999999999,-89.83200000000001,ATC
2790,43.434,-89.84200000000001,ATC
2793,43.434,-89.84200000000001,ATC
2798,43.434,-89.84200000000001,ATC
2839,43.434,-89.84200000000001,ATC
2840,43.434,-89.84200000000001,ATC
2790,43.458,-89.822,ATC
2793,43.458,-89.822,ATC
2798,43.458,-89.822,ATC
2839,43.458,-89.822,ATC
2840,43.458,-89.822,ATC
2790,43.602,-89.73700000000001,ATC
2793,43.602,-89.73700000000001,ATC
2798,43.602,-89.73700000000001,ATC
2848,43.602,-89.73700000000001,ATC
2849,43.602,-89.73700000000001,ATC
2790,43.628,-89.88799999999999,ATC
2793,43.628,-89.88799999999999,ATC
2798,43.628,-89.88799999999999,ATC
2839,43.628,-89.88799999999999,ATC
2840,43.628,-89.88799999999999,ATC
2791,42.699,-88.369,ATC
2796,42.699,-88.369,ATC
2791,42.761,-88.241,ATC
2791,44.683,-88.29299999999999,ATC
2831,44.683,-88.29299999999999,NA
2832,44.683,-88.29299999999999,NA
2833,44.683,-88.29299999999999,NA
2791,44.781000000000006,-88.26899999999999,ATC
2831,44.781000000000006,-88.26899999999999,NA
2832,44.781000000000006,-88.26899999999999,NA
2833,44.781000000000006,-88.26899999999999,NA
2791,44.805,-88.436,ATC
2831,44.805,-88.436,NA
2832,44.805,-88.436,NA
2833,44.805,-88.436,NA
2791,44.839,-88.47399999999999,ATC
2831,44.839,-88.47399999999999,NA
2832,44.839,-88.47399999999999,NA
2833,44.839,-88.47399999999999,NA
2792,44.386,-89.345,ATC
2793,44.386,-89.345,ATC
2809,44.386,-89.345,NA
2792,44.394,-89.566,ATC
2809,44.394,-89.566,NA
2792,44.395,-87.87700000000001,ATC
2792,45.288000000000004,-87.84100000000001,ATC
2792,45.371,-88.835,ATC
2793,42.519,-88.491,ATC
2796,42.519,-88.491,ATC
2793,42.571000000000005,-88.329,ATC
2796,42.571000000000005,-88.329,ATC
2793,43.645,-89.17299999999999,ATC
2806,43.645,-89.17299999999999,ATC
2878,43.645,-89.17299999999999,ATC
2793,43.691,-89.624,ATC
2798,43.691,-89.624,ATC
2793,43.708999999999996,-89.336,ATC
2806,43.708999999999996,-89.336,ATC
2875,43.708999999999996,-89.336,ATC
2793,43.716,-89.5,ATC
2875,43.716,-89.5,ATC
2793,43.722,-89.462,ATC
2875,43.722,-89.462,ATC
2793,43.748999999999995,-89.50299999999999,ATC
2806,43.748999999999995,-89.50299999999999,ATC
2875,43.748999999999995,-89.50299999999999,ATC
2793,44.233000000000004,-89.55799999999999,ATC
2793,44.236000000000004,-89.65299999999999,ATC
2798,44.236000000000004,-89.65299999999999,ATC
2793,44.262,-89.306,ATC
2809,44.262,-89.306,NA
2793,44.265,-89.46,ATC
2809,44.265,-89.46,NA
2793,44.455,-89.345,ATC
2809,44.455,-89.345,NA
2793,44.583999999999996,-89.31200000000001,ATC
2809,44.583999999999996,-89.31200000000001,NA
2793,44.683,-88.804,ATC
2831,44.683,-88.804,NA
2832,44.683,-88.804,NA
2833,44.683,-88.804,NA
2793,44.82,-89.182,ATC
2831,44.82,-89.182,NA
2832,44.82,-89.182,NA
2833,44.82,-89.182,NA
2859,44.82,-89.182,NA
2793,44.84,-88.74799999999999,ATC
2831,44.84,-88.74799999999999,NA
2832,44.84,-88.74799999999999,NA
2833,44.84,-88.74799999999999,NA
2793,43.778,-90.27799999999999,ATC
2811,43.778,-90.27799999999999,NA
2843,43.778,-90.27799999999999,NA
2844,43.778,-90.27799999999999,NA
2845,43.778,-90.27799999999999,NA
2798,44.111999999999995,-89.62200000000001,ATC
2806,44.111999999999995,-89.62200000000001,ATC
2798,43.659,-89.738,ATC
2806,43.659,-89.738,ATC
2798,43.869,-89.838,ATC
2806,43.869,-89.838,ATC
2806,43.681000000000004,-89.59700000000001,ATC
2875,43.681000000000004,-89.59700000000001,ATC
2806,43.864,-89.454,ATC
2875,43.864,-89.454,ATC
2806,43.888999999999996,-89.382,ATC
2875,43.888999999999996,-89.382,ATC
2806,44.131,-89.26899999999999,ATC
